57.0,3297
429.0,4906
1039.0,3205
1049.0,3550
1862.0,3869
2030.0,3568
2232.0,4523
4543.0,690
4646.0,4716
7277.0,684
9075.0,271
10411.0,3458
10651.0,347
11249.0,4100
11484.0,1993
12213.0,4105
13171.0,2167
13277.0,2572
14447.0,582
15533.0,1629
15658.0,149
15941.0,2173
16267.0,2684
16375.0,104
16512.0,123
17589.0,4538
18287.0,2873
18147.0,4969
18253.0,1083
18523.0,2316
18538.0,3887
19034.0,655
19121.0,1718
19277.0,3850
19429.0,2157
19453.0,2019
20090.0,2026
20253.0,4541
20463.0,2530
20606.0,2381
20625.0,4641
21052.0,3110
21064.0,3082
21263.0,2260
21312.0,500
21430.0,1781
21744.0,951
22209.0,2029
22324.0,4152
22559.0,4767
22618.0,2325
22769.0,2477
22772.0,4633
23017.0,2466
23304.0,3024
23344.0,3086
23366.0,3038
23410.0,962
23516.0,1812
24111.0,220
24233.0,1701
24595.0,205
24600.0,3028
24746.0,1504
24789.0,668
24999.0,3461
25021.0,2931
25078.0,2566
25110.0,3442
25215.0,1062
25247.0,681
25332.0,3662
25353.0,3441
26009.0,1718
26032.0,1531
26067.0,138
26173.0,2350
26266.0,2821
26673.0,1971
26722.0,4162
26771.0,4765
27030.0,3921
27179.0,2127
27342.0,4656
27462.0,911
27524.0,3965
27577.0,2622
27604.0,683
27695.0,1537
28012.0,1207
28177.0,1017
28272.0,2099
28289.0,3216
28508.0,1228
28631.0,3868
28649.0,4570
28681.0,4545
29124.0,2540
29236.0,568
29570.0,1337
29660.0,4809
29669.0,4034
29721.0,360
29723.0,1649
29937.0,1696
29947.0,4727
30080.0,277
30124.0,756
30161.0,144
30229.0,1481
30281.0,1561
30366.0,1385
30367.0,3552
30406.0,3043
30457.0,2941
31115.0,657
31168.0,2874
31386.0,11
31560.0,223
31993.0,2897
32130.0,3550
32177.0,80
32283.0,4947
32094.0,4394
32349.0,778
32675.0,4099
32770.0,3543
32806.0,4384
32890.0,3698
32971.0,4104
33192.0,4723
33410.0,3807
33430.0,3500
33460.0,198
33461.0,491
33506.0,3565
33647.0,4727
33663.0,4338
34018.0,3391
34181.0,3242
34317.0,4433
34394.0,4438
34539.0,3744
34541.0,4684
34554.0,4559
34730.0,4767
35225.0,4468
35326.0,4743
35401.0,2447
35472.0,298
35630.0,260
35685.0,3612
35713.0,2409
35750.0,1087
35796.0,2254
36154.0,52
36163.0,2324
36209.0,2887
36303.0,2579
36527.0,633
36706.0,3007
36758.0,2278
37080.0,1726
37040.0,3532
37506.0,4704
37691.0,703
37902.0,4515
37903.0,2674
38035.0,2044
38136.0,3597
38263.0,4173
38056.0,4434
38319.0,3634
38349.0,4555
38424.0,1235
38767.0,3119
38964.0,4224
39039.0,758
39189.0,4357
39047.0,4683
39512.0,4764
39590.0,1953
39714.0,917
39735.0,3904
39840.0,1096
39843.0,4411
40215.0,4807
40097.0,1583
40422.0,1319
40541.0,4566
40697.0,3505
40830.0,3676
40831.0,4379
41435.0,2896
41581.0,4384
41163.0,2803
41182.0,1484
41203.0,220
41328.0,2987
41622.0,991
41713.0,3406
41804.0,4730
42019.0,2721
42156.0,4727
42320.0,4030
42341.0,1354
42436.0,4933
42590.0,3899
42668.0,4705
43009.0,2979
43326.0,1377
43915.0,3637
43980.0,832
44021.0,2782
44057.0,3633
44061.0,846
44261.0,3902
44288.0,1496
44380.0,1942
44857.0,2584
44885.0,4326
45081.0,3306
45087.0,2063
45394.0,3289
45510.0,1888
45768.0,534
45816.0,4395
45876.0,1211
46175.0,904
46384.0,4550
46569.0,2754
46969.0,324
47059.0,3226
47641.0,897
47164.0,2248
47537.0,3332
47629.0,2657
47861.0,1141
48055.0,3275
48047.0,431
48709.0,1456
48825.0,4931
49128.0,1077
49109.0,1244
49372.0,4130
49739.0,221
50062.0,1031
50030.0,2962
50116.0,4222
50147.0,1871
50362.0,4957
50600.0,3910
51255.0,4259
51318.0,3563
51667.0,4865
51965.0,1409
51966.0,1293
52037.0,82
52045.0,4871
52054.0,4998
52388.0,614
52479.0,934
53020.0,3398
53342.0,2375
53374.0,3687
53396.0,3009
53763.0,1646
53860.0,579
54283.0,2055
54585.0,3887
54591.0,766
54619.0,2266
54697.0,3744
54780.0,3282
55107.0,732
55222.0,2257
55235.0,863
55615.0,772
55734.0,1213
55744.0,4068
55832.0,1004
56015.0,1986
56183.0,3618
56017.0,344
56486.0,4480
56527.0,2180
56578.0,1694
56900.0,2999
57150.0,4030
57186.0,4925
57643.0,4771
57019.0,3549
57168.0,2397
57530.0,4430
57558.0,3865
57633.0,2972
57748.0,4639
57899.0,3206
57992.0,3087
58046.0,1916
58063.0,4075
58127.0,4009
58196.0,2356
58269.0,3296
58425.0,1093
58643.0,1845
58748.0,1942
58760.0,1234
58774.0,4288
58797.0,2466
59088.0,2491
59135.0,1520
59461.0,592
59694.0,1136
59717.0,3634
59736.0,2827
59748.0,3512
59852.0,1925
59910.0,1498
59927.0,4360
60051.0,1277
60093.0,135
60231.0,965
60321.0,4820
60378.0,2726
60561.0,2879
60577.0,1570
60632.0,3508
60640.0,66
60698.0,1359
60708.0,4525
61194.0,284
61288.0,3572
61313.0,3450
61454.0,56
61594.0,273
61597.0,1729
61757.0,3432
61855.0,4671
61888.0,3969
61899.0,1656
62216.0,4398
62404.0,586
62587.0,3242
62729.0,1848
62819.0,4195
62853.0,4251
63247.0,4064
63321.0,628
63485.0,4582
63622.0,2011
63635.0,3570
63174.0,833
63464.0,4894
63717.0,1247
63868.0,2165
63923.0,4415
63970.0,1855
64057.0,3355
64129.0,3313
64240.0,4792
64545.0,3499
64546.0,3534
64566.0,3653
64070.0,3669
64081.0,83
64169.0,294
64393.0,2277
64436.0,4108
64499.0,4106
64547.0,4012
64553.0,4363
64573.0,1504
64672.0,3227
64881.0,2701
64887.0,1727
65205.0,1710
65264.0,4775
65343.0,3811
65346.0,1818
65383.0,4487
65425.0,1438
65482.0,1606
65572.0,2144
65575.0,3864
65591.0,735
65600.0,3337
65770.0,226
65967.0,1250
66016.0,4960
66043.0,1831
66029.0,1010
66042.0,3680
66070.0,3121
66135.0,728
66185.0,3640
66223.0,1164
66235.0,821
66374.0,2559
66377.0,3575
66418.0,4797
66461.0,1623
66470.0,2865
66648.0,1957
66760.0,1360
67004.0,4523
67026.0,1335
67036.0,2481
67114.0,1591
67119.0,727
67278.0,690
67303.0,3512
67373.0,3152
67386.0,4761
67435.0,1703
67440.0,906
67479.0,4875
67479.0,3384
67539.0,1775
68007.0,4879
68119.0,1746
68143.0,2747
68214.0,1527
68320.0,943
68342.0,2310
68352.0,3639
68369.0,4621
68372.0,1026
68430.0,2725
68434.0,2931
68465.0,3880
68545.0,678
68617.0,290
69109.0,4615
69131.0,4288
69175.0,1700
69407.0,4221
69564.0,1383
69713.0,3533
69780.0,710
69782.0,1618
69787.0,4016
70032.0,4219
70071.0,4277
70164.0,3477
70294.0,1061
70368.0,4579
70243.0,1102
70288.0,1285
70322.0,2343
70347.0,153
70522.0,4431
70600.0,4252
70618.0,1087
70651.0,3381
70971.0,166
71288.0,3562
71371.0,3442
71451.0,4478
71514.0,1666
71579.0,322
71003.0,209
71019.0,4553
71028.0,1284
71191.0,4161
71388.0,4302
71424.0,3478
71522.0,3043
71554.0,608
71716.0,2753
71755.0,1906
71786.0,1198
72320.0,4981
72362.0,4357
72503.0,4039
72174.0,406
72211.0,3118
72221.0,1388
72268.0,884
72423.0,1869
72475.0,879
72476.0,3410
72488.0,719
72701.0,3666
73164.0,4059
73351.0,3646
73554.0,4619
73557.0,436
73309.0,4494
73402.0,709
73426.0,791
73518.0,1146
73559.0,427
73611.0,1393
73616.0,432
73656.0,682
73657.0,4631
73658.0,3434
73857.0,4060
73863.0,2994
73892.0,1316
74006.0,1016
74014.0,3962
74024.0,3993
74132.0,1371
74198.0,3534
74208.0,1304
74347.0,2264
74415.0,780
74496.0,4119
74715.0,1013
74794.0,2490
74872.0,1744
75013.0,3757
75042.0,4718
75043.0,3812
75049.0,1802
75064.0,42
75090.0,3182
75093.0,2444
75182.0,57
75247.0,2633
75250.0,3979
75272.0,3496
75343.0,624
75438.0,3691
75617.0,1456
75637.0,3106
75652.0,4920
76005.0,4460
76061.0,3344
76133.0,2224
76354.0,3781
76383.0,1786
76507.0,384
76618.0,4214
76667.0,4634
76682.0,4350
76701.0,1035
76733.0,700
76850.0,3688
76919.0,2474
77047.0,2875
77092.0,2775
77164.0,1578
77389.0,822
77439.0,2015
77440.0,921
77506.0,206
77578.0,2707
77834.0,913
77924.0,596
78054.0,292
78121.0,2690
78201.0,4762
78032.0,3289
78062.0,4410
78070.0,1661
78136.0,3063
78143.0,1374
78151.0,4643
78396.0,1081
78424.0,1088
78434.0,3926
78507.0,1545
78562.0,4627
78696.0,791
78730.0,1043
78765.0,2121
79259.0,3641
79327.0,4169
79374.0,1200
79375.0,4221
79562.0,3987
79583.0,172
79643.0,1583
79666.0,4328
79704.0,1341
79786.0,3547
79803.0,659
79832.0,3002
79926.0,980
79985.0,1053
80034.0,1503
80000.0,1707
80006.0,3489
80044.0,4567
80098.0,3386
80192.0,4392
80228.0,170
80264.0,1195
80396.0,988
80454.0,1954
80475.0,4860
80500.0,4644
80551.0,2880
80751.0,4929
80956.0,1732
80959.0,543
81025.0,334
81053.0,2479
81150.0,3121
81174.0,645
81256.0,4498
81362.0,827
81391.0,1740
81509.0,1277
81568.0,617
81587.0,1229
81660.0,162
81767.0,2341
81811.0,4787
81861.0,4420
81955.0,4969
82004.0,3089
82148.0,2448
82126.0,4746
82137.0,1509
82191.0,3773
82207.0,3251
82245.0,1742
82267.0,2913
82327.0,4897
82455.0,635
82762.0,4675
82781.0,4884
82864.0,2997
83023.0,2309
83026.0,2990
83055.0,3980
83133.0,2316
83182.0,1287
83041.0,294
83134.0,569
83178.0,4164
83222.0,4062
83351.0,467
83437.0,2891
83496.0,4054
83560.0,2638
83572.0,1315
83615.0,1326
83646.0,2845
83653.0,2429
83663.0,2706
83848.0,3554
83892.0,470
83962.0,2585
84146.0,2039
84179.0,2580
84359.0,2212
84464.0,2858
84509.0,1217
84778.0,2728
84785.0,3528
84826.0,3917
84946.0,284
85006.0,3321
85027.0,1641
85041.0,2083
85255.0,3922
85356.0,3901
85388.0,3847
85595.0,3147
85015.0,4875
85021.0,924
85057.0,3207
85085.0,3344
85173.0,2466
85494.0,3385
85623.0,2742
85682.0,473
85785.0,2745
85914.0,2583
85938.0,4434
86121.0,4596
86126.0,148
86189.0,3289
86333.0,176
86340.0,321
86144.0,4545
86183.0,301
86228.0,1564
86272.0,2577
86358.0,4634
86465.0,2665
86540.0,2494
86541.0,3212
86574.0,1845
86680.0,2552
86688.0,2647
86843.0,1719
86938.0,2540
87007.0,136
87178.0,1736
87289.0,3937
87072.0,2071
87106.0,1485
87106.0,2679
87108.0,2243
87178.0,3284
87329.0,3377
87573.0,2215
87603.0,868
87629.0,2306
87804.0,2569
87879.0,2257
87985.0,289
88185.0,951
88204.0,333
88352.0,779
88579.0,1319
88586.0,153
88019.0,1452
88043.0,2416
88092.0,766
88096.0,562
88270.0,4845
88373.0,1829
88393.0,3691
88396.0,2278
88402.0,4485
88434.0,671
88458.0,3701
88465.0,4911
88467.0,4241
88475.0,2146
88519.0,4733
88827.0,1665
88830.0,205
89063.0,781
89163.0,1568
89167.0,2305
89245.0,3617
89272.0,3935
89314.0,1756
89323.0,4573
89378.0,569
89384.0,1988
89385.0,1463
89415.0,4727
89418.0,2116
89587.0,3073
89612.0,3402
89684.0,1358
89732.0,1177
89749.0,1698
89824.0,4239
90008.0,3211
90119.0,972
90122.0,2465
90143.0,589
90180.0,1608
90292.0,3937
90403.0,4859
90452.0,1930
90454.0,856
90516.0,2900
90528.0,2358
90545.0,2923
90636.0,4083
90765.0,3271
90794.0,1904
90801.0,747
90819.0,2638
90892.0,2311
91064.0,2995
91117.0,1259
91127.0,4080
91132.0,3137
91134.0,2806
91196.0,948
91305.0,1915
91357.0,2482
91386.0,171
91414.0,3406
91535.0,3940
91539.0,2922
91540.0,4151
91563.0,1251
91564.0,2376
91745.0,3459
91757.0,2135
92212.0,3151
92310.0,3722
92421.0,3122
92572.0,1771
92662.0,4126
92671.0,3038
92724.0,2446
92809.0,849
93006.0,3862
93057.0,3859
93246.0,714
93275.0,346
93368.0,770
93387.0,374
93478.0,525
93524.0,4783
93698.0,1491
93132.0,4786
93162.0,1403
93174.0,708
93226.0,3853
93246.0,3327
93251.0,3267
93332.0,1234
93460.0,2794
93495.0,2067
93582.0,177
93597.0,3727
93626.0,3001
93641.0,3145
93657.0,1709
93663.0,1439
93744.0,66
93818.0,1516
93822.0,699
94016.0,301
94031.0,2177
94170.0,2020
94219.0,2750
94231.0,207
94244.0,2044
94328.0,4670
94335.0,4436
94413.0,1585
94418.0,4043
94512.0,3112
94680.0,1093
94762.0,1233
94770.0,236
94781.0,1054
94899.0,2026
94919.0,3391
94923.0,700
95072.0,1624
95189.0,109
95262.0,4617
95294.0,3702
95309.0,2949
95361.0,2129
95422.0,3936
95423.0,1864
95438.0,2938
95440.0,1684
95493.0,1338
95562.0,729
95573.0,4258
95574.0,2383
95607.0,1150
95672.0,4988
95696.0,3219
95786.0,462
96070.0,1999
96097.0,1656
96187.0,974
96242.0,305
96269.0,4845
96516.0,3595
96659.0,2501
96759.0,2571
96759.0,2871
96841.0,4255
96918.0,3154
97045.0,4900
97088.0,2458
97152.0,749
97257.0,4002
97257.0,2896
97275.0,4162
97298.0,4968
97348.0,161
97054.0,1761
97072.0,932
97112.0,1232
97113.0,949
97115.0,1828
97126.0,87
97482.0,656
97579.0,1963
97579.0,3263
97582.0,675
97605.0,1234
97617.0,932
97620.0,2685
97693.0,984
97869.0,434
97884.0,1937
97903.0,4829
97910.0,1988
97930.0,1246
97968.0,2111
98023.0,2334
98024.0,3071
98061.0,1711
98152.0,3324
98176.0,2751
98223.0,4705
98279.0,4742
98334.0,4974
98387.0,2780
98389.0,3667
98412.0,2074
98414.0,4217
98415.0,2224
98437.0,3173
98463.0,2521
98471.0,1039
98639.0,3446
98644.0,696
98660.0,4452
98738.0,649
99006.0,4541
99060.0,4740
99155.0,2001
99163.0,655
99256.0,4863
99275.0,2392
99284.0,892
99296.0,1916
99476.0,2979
99491.0,1509
99656.0,1805
99682.0,1158
99709.0,715
99727.0,3111
99728.0,1911
99808.0,1417
