1195.0,2661
2307.0,4441
3193.0,4788
4541.0,4750
7313.0,2992
11022.0,4388
12452.0,3998
13586.0,2876
15369.0,3654
18156.0,4559
19519.0,3927
21116.0,3936
22855.0,1905
25285.0,1942
26559.0,3704
26621.0,3766
27268.0,4480
27339.0,1116
28250.0,330
28406.0,2053
29051.0,4011
29431.0,672
31727.0,299
31046.0,1022
31906.0,2372
32083.0,4623
33206.0,3947
33225.0,1287
34693.0,1706
34769.0,2413
35454.0,967
35653.0,4893
38389.0,384
37022.0,3873
38446.0,3463
39379.0,826
39165.0,1397
40124.0,4187
40993.0,1808
41191.0,4915
42298.0,2455
43665.0,3580
44760.0,2912
45503.0,1213
46107.0,2793
47763.0,4262
49384.0,2781
50553.0,3363
51227.0,600
53720.0,1178
54151.0,223
55933.0,105
56171.0,4680
56310.0,3395
56448.0,1076
58156.0,1864
58322.0,373
59021.0,2168
59589.0,4397
60781.0,2343
61469.0,1184
61696.0,275
61860.0,1785
63847.0,1885
63345.0,1792
64098.0,1207
64254.0,4867
67187.0,1762
66686.0,4707
66708.0,1103
67075.0,2698
67968.0,4608
68138.0,3664
70165.0,174
70880.0,1726
70927.0,4653
71402.0,1221
72245.0,4516
74530.0,2690
74317.0,3297
74237.0,366
74268.0,1058
75297.0,1977
75371.0,3850
76064.0,779
77017.0,282
77291.0,1478
78402.0,4242
79377.0,1836
79562.0,1250
80216.0,2609
80055.0,2389
80070.0,3399
82408.0,3910
85464.0,3274
83607.0,2097
84450.0,2458
84059.0,553
84470.0,1896
85494.0,217
85575.0,756
86109.0,4708
86434.0,4554
88710.0,1259
88547.0,2210
88712.0,3900
89105.0,4496
90104.0,610
90034.0,2268
90857.0,4537
91260.0,2410
91450.0,166
92267.0,270
92838.0,2774
93798.0,4456
93827.0,4874
94928.0,1217
95551.0,3062
95072.0,4206
97779.0,3389
97782.0,448
98365.0,4352
98508.0,2144
98720.0,4482
99031.0,4236
99550.0,3536
100339.0,4025
100570.0,2484
103581.0,3913
103260.0,514
103302.0,2274
104185.0,1483
104280.0,2397
105773.0,2882
106994.0,1166
107126.0,4936
107417.0,3945
107544.0,4074
108138.0,322
108609.0,2026
109148.0,1115
109375.0,4583
109533.0,3135
110536.0,4768
110620.0,974
110645.0,550
111841.0,3835
112287.0,1851
112401.0,2558
113115.0,1587
113179.0,3830
113266.0,923
114276.0,4235
114819.0,262
115470.0,1190
115605.0,2388
115703.0,2852
116389.0,2969
116560.0,3581
116617.0,604
117133.0,3017
117238.0,1444
117549.0,1889
118045.0,3531
118318.0,2899
119093.0,4252
119162.0,1133
119226.0,1216
120175.0,561
120377.0,1133
120841.0,575
121125.0,1869
121528.0,2309
121560.0,4050
122594.0,724
123028.0,3393
123031.0,2339
123364.0,1434
124000.0,184
124184.0,4870
124219.0,439
124307.0,425
124407.0,3035
125772.0,586
125986.0,2234
126066.0,2007
126158.0,2056
126465.0,2740
126759.0,4268
127340.0,1929
127638.0,2256
128402.0,3842
128522.0,603
128710.0,4754
129207.0,2923
129683.0,3252
129969.0,6
130148.0,1085
131401.0,3267
131083.0,3907
131216.0,2714
131560.0,3838
132060.0,3380
132574.0,518
132824.0,821
133396.0,2324
133698.0,1870
134647.0,10
134396.0,224
135046.0,2258
135161.0,1170
135710.0,1457
136335.0,52
136365.0,2538
136044.0,1818
136110.0,289
136114.0,3752
137389.0,250
137392.0,4317
137636.0,1562
138174.0,3917
138214.0,1507
138449.0,4082
139349.0,3442
139349.0,2256
139386.0,3554
140130.0,4347
140319.0,1284
140498.0,958
141152.0,2254
141232.0,2424
142087.0,1838
142195.0,3596
142651.0,2499
142824.0,2181
143422.0,289
143677.0,2744
144205.0,1842
144487.0,3385
145482.0,2946
145137.0,4826
145643.0,4833
146506.0,1492
146072.0,4448
146274.0,1212
146332.0,910
147095.0,1703
147473.0,3452
147690.0,4085
148248.0,1108
148381.0,1586
148535.0,735
149082.0,1410
149143.0,4349
149782.0,28
150236.0,1352
150832.0,2153
150878.0,1038
151068.0,273
151131.0,4660
151269.0,1359
152925.0,86
153520.0,3099
153548.0,3346
153067.0,1598
153375.0,310
153649.0,4701
154069.0,1002
154418.0,4380
154596.0,570
155166.0,702
155305.0,865
155758.0,4168
156080.0,2622
156211.0,253
156301.0,1749
157115.0,2914
157363.0,1652
157952.0,3705
158099.0,2545
158237.0,3174
158597.0,4570
160753.0,1271
161497.0,3127
160199.0,1787
160237.0,120
160493.0,2826
161161.0,702
162106.0,418
162132.0,1859
162603.0,2840
162931.0,1134
162967.0,4968
163125.0,4054
163562.0,1748
163755.0,3989
164360.0,698
165248.0,3062
165287.0,2596
165046.0,1720
166373.0,3994
166447.0,2027
166572.0,3319
166591.0,4380
167209.0,405
167253.0,2200
167339.0,2610
168150.0,4147
168394.0,4783
168973.0,1133
169485.0,4233
170317.0,4295
170385.0,62
170864.0,4993
171188.0,632
171256.0,2417
171037.0,2524
171797.0,3504
171822.0,3430
172445.0,426
172793.0,3547
172828.0,1690
173121.0,4263
173390.0,1290
173503.0,3448
174055.0,576
174441.0,1500
175218.0,1868
175398.0,1196
175411.0,1396
176587.0,4314
176795.0,2836
177543.0,2320
177266.0,4089
177435.0,2257
178248.0,4459
179529.0,512
179935.0,803
179122.0,3391
179206.0,523
179741.0,4024
180111.0,1053
180177.0,1492
180295.0,1639
181386.0,559
181457.0,493
182439.0,927
182569.0,2897
182659.0,2234
183219.0,4615
183480.0,2685
183514.0,3539
184257.0,1388
184267.0,4415
185240.0,4331
185672.0,4598
185707.0,2368
186642.0,4790
188140.0,526
187026.0,2496
187312.0,3772
188002.0,2494
188791.0,4208
189065.0,2970
189137.0,3358
189954.0,2395
190139.0,3078
190488.0,4975
190860.0,964
190144.0,787
190172.0,4172
190431.0,2809
190618.0,4150
191288.0,2473
191441.0,278
191530.0,4790
191575.0,1411
192506.0,1312
192599.0,2256
193592.0,1113
193616.0,4565
193255.0,4188
193477.0,3773
193612.0,669
193742.0,4164
195916.0,4633
196209.0,2573
196392.0,3836
195096.0,1353
195720.0,2989
195786.0,2506
195899.0,1852
196256.0,3803
197371.0,2657
197596.0,1634
197157.0,3942
197312.0,4115
197478.0,1237
197488.0,2929
198125.0,760
198636.0,661
199123.0,254
199127.0,3744
199031.0,3530
199343.0,1423
199594.0,2192
199619.0,2197
200067.0,4288
201046.0,4904
201473.0,1745
201558.0,3726
201358.0,4656
201728.0,2779
201793.0,2495
202060.0,1026
202212.0,1379
202330.0,2110
202443.0,1983
203120.0,4599
203266.0,1288
203467.0,3440
203600.0,4867
204462.0,2357
204084.0,4211
204170.0,4186
204204.0,2115
204282.0,2256
205253.0,930
205511.0,4519
205645.0,3599
205691.0,1195
206059.0,2914
206305.0,3012
206337.0,1025
207024.0,3971
207236.0,1352
207312.0,2982
207374.0,4559
207646.0,4231
208049.0,2711
208124.0,4030
208150.0,4960
208624.0,4247
209078.0,3314
209354.0,2653
209388.0,4444
209504.0,2545
210051.0,4436
210138.0,395
210714.0,4683
211034.0,4085
211157.0,3894
211403.0,1109
211498.0,851
211500.0,4348
212295.0,4099
212336.0,77
212517.0,1389
213030.0,1817
213390.0,1808
213578.0,557
213939.0,4829
213996.0,3087
214154.0,1887
214273.0,1163
214322.0,68
214376.0,358
215058.0,3720
215310.0,519
215473.0,1377
215477.0,1447
216047.0,3054
216120.0,1335
216151.0,4958
216371.0,4033
217414.0,789
217500.0,97
217641.0,4961
218608.0,3004
218565.0,3108
218786.0,4661
218954.0,2323
219921.0,408
219128.0,392
219158.0,3108
219205.0,3702
219386.0,3352
220130.0,4276
220636.0,4657
220962.0,3057
220980.0,1820
221146.0,997
221404.0,3090
221756.0,666
221814.0,4713
222013.0,3200
222185.0,3132
222347.0,2477
222548.0,2891
223531.0,3905
223666.0,3314
223816.0,3505
224245.0,2212
224107.0,1181
224367.0,3510
224372.0,4357
224776.0,4056
225083.0,4173
225262.0,2545
225626.0,4850
225795.0,591
226047.0,3017
226385.0,753
226976.0,4962
227579.0,1036
227617.0,2636
227811.0,2467
227951.0,857
228024.0,2666
228210.0,1753
228424.0,3641
228685.0,2150
229152.0,1393
229765.0,2775
229870.0,4310
229892.0,1142
230107.0,1865
230277.0,2741
230471.0,2612
230500.0,711
230666.0,4379
231152.0,1352
231368.0,4116
231458.0,2760
231538.0,4496
232059.0,3340
232304.0,2564
232585.0,3908
233217.0,4096
233017.0,4382
233049.0,2495
233404.0,2586
233405.0,3155
234696.0,1606
235039.0,2740
235190.0,3188
235420.0,2759
235383.0,227
235682.0,1771
236230.0,2211
236502.0,3281
236154.0,2976
236365.0,2601
236431.0,4201
236679.0,4512
237804.0,231
237985.0,459
238005.0,1921
238043.0,1734
238032.0,4450
238280.0,2154
238448.0,226
238869.0,956
239591.0,1332
239785.0,3948
239786.0,872
240295.0,3214
240253.0,2569
240260.0,4135
240364.0,2398
240388.0,200
241045.0,229
241216.0,4711
241553.0,4075
241564.0,3378
243361.0,2662
243364.0,3414
243267.0,431
243592.0,3306
243610.0,3957
244406.0,3178
245083.0,2313
245539.0,4160
245044.0,4874
245153.0,2577
246110.0,2088
247105.0,1829
247556.0,1271
247549.0,573
247571.0,1642
248034.0,2215
248549.0,4720
248718.0,4167
248759.0,3340
249480.0,2398
249546.0,4194
249785.0,3033
250303.0,1806
250453.0,2926
250907.0,3792
251477.0,4873
251535.0,4680
251609.0,1047
252512.0,2041
252598.0,65
252782.0,110
253344.0,2994
253198.0,2943
253538.0,2156
254004.0,3830
254093.0,1604
254114.0,929
254238.0,847
254602.0,2070
255095.0,543
255117.0,187
255171.0,1619
255281.0,4868
255416.0,2494
256213.0,429
256225.0,4817
256979.0,38
257182.0,1390
257042.0,2704
257195.0,2769
257370.0,585
257525.0,485
258357.0,4328
258388.0,3294
258645.0,3633
258756.0,3395
259121.0,2358
259231.0,4526
259588.0,1965
259721.0,2551
260123.0,3811
260500.0,3127
261219.0,4995
261321.0,4610
262497.0,4940
262593.0,1646
262718.0,3946
262292.0,730
262329.0,2904
262663.0,4503
262868.0,248
263048.0,2644
263405.0,4877
263784.0,550
264105.0,2876
264017.0,228
264300.0,3146
264301.0,3724
264527.0,455
265152.0,3828
265608.0,2057
266337.0,4625
266346.0,4271
266080.0,1158
266566.0,4344
266710.0,3353
266780.0,4553
267383.0,86
268147.0,2893
268395.0,2237
268510.0,2553
268023.0,1984
268037.0,3546
268325.0,821
268361.0,1903
269276.0,410
269611.0,3834
269824.0,726
269952.0,1385
270129.0,231
270284.0,2225
270303.0,4768
270442.0,3557
271137.0,364
271180.0,1426
271712.0,3687
272017.0,2745
272688.0,935
272786.0,2124
272801.0,818
272838.0,2024
273295.0,4504
273693.0,383
273740.0,1791
273741.0,2393
274208.0,274
274368.0,2112
274573.0,712
274679.0,3701
275557.0,2255
275870.0,1003
275991.0,2578
276296.0,3347
276023.0,1253
276112.0,4854
276289.0,149
276502.0,3649
277139.0,4087
278085.0,634
279589.0,3849
278256.0,4779
278662.0,1760
279465.0,4920
279479.0,3289
279310.0,215
279326.0,3425
279828.0,3863
280277.0,4760
280044.0,1103
280165.0,1383
280474.0,4317
280502.0,2440
281209.0,3454
281650.0,377
281827.0,2336
281896.0,652
282840.0,1300
283599.0,333
283811.0,638
283352.0,1956
283378.0,2678
283520.0,1285
284001.0,754
284463.0,2012
284626.0,2102
285217.0,3511
285265.0,628
285538.0,2283
286294.0,1760
287715.0,3208
287835.0,4394
287918.0,666
288235.0,4226
288031.0,4588
288214.0,2313
288327.0,1326
289143.0,4349
289264.0,3586
289286.0,2165
290017.0,257
290263.0,1335
290628.0,3035
291179.0,1419
291434.0,1653
291511.0,3340
292753.0,4168
292948.0,2194
293266.0,4427
293069.0,921
293319.0,4377
293570.0,2156
294557.0,313
294679.0,4930
295025.0,41
296334.0,2199
296883.0,1787
296117.0,3304
297098.0,2047
297542.0,4927
297577.0,4742
297626.0,1674
298506.0,2817
298873.0,911
299605.0,2021
299493.0,2877
299623.0,1372
300225.0,3251
300365.0,3565
300850.0,1165
301879.0,3865
302251.0,389
303056.0,828
303733.0,3420
304115.0,3023
303277.0,242
303530.0,4268
303559.0,1252
304049.0,4764
304347.0,312
305000.0,3210
305702.0,2094
305722.0,631
305805.0,3289
306505.0,3085
306512.0,3261
306891.0,4974
307314.0,1939
308142.0,770
308164.0,4108
308188.0,870
308588.0,1912
308855.0,1581
310949.0,464
311519.0,2247
310178.0,4282
310378.0,3320
310788.0,717
311020.0,3609
311107.0,3066
311525.0,2361
312413.0,3814
312536.0,2966
313251.0,4647
313023.0,2175
313295.0,780
313689.0,4001
314281.0,3772
314705.0,1978
315076.0,2324
316427.0,3779
316526.0,1526
317085.0,4716
318286.0,3325
318865.0,729
319335.0,4531
319356.0,1723
320133.0,487
320527.0,3742
321499.0,2913
321775.0,2341
323305.0,1298
323525.0,273
324239.0,379
324340.0,71
325326.0,1338
325477.0,1951
326125.0,3680
327963.0,1971
328405.0,3606
328406.0,4022
328730.0,2828
329053.0,2359
329539.0,1240
331583.0,1757
331052.0,3284
331155.0,4933
332206.0,1780
332580.0,2297
333867.0,3167
334156.0,1266
334287.0,1422
334402.0,1681
335071.0,3160
335575.0,1337
336456.0,2375
337424.0,1455
337168.0,3352
337534.0,2686
338943.0,2045
339880.0,897
340304.0,4870
340284.0,1502
340560.0,659
341374.0,4405
341436.0,1431
342237.0,2746
343493.0,743
344001.0,401
344059.0,46
344208.0,2310
345008.0,1998
345335.0,4025
346077.0,4465
346579.0,1393
